modelo;id_work_center;tiempo;piezas
N106LD;4;0.0048;1
N106LD;8;0.0171;1
1000A;1;0.0254;1
1000A;4;0.0237;1
1000A;5;0.052;1
1000A;10;0.056;1
1000A;14;0.042;2
1156AF;1;0.025;1
1156AF;4;0.008;1
1156AF;5;0.036;1
1156AF;14;0.016;2
1156AF;9;0.012;1
22001013;2;0.022;1
22001013;12;0.021935;1
F5100;1;0.2376;6
F5100;4;0.1584;6
F5100;6;0.0039;24
F5100;14;0.0396;2
F5100;9;0.1584;1
STRCURRECTOP;11;0.06756;2
STRCURRECTOP;2;0.03228;2
STRCURRECTOP;3;0.21864;4
STRCURRECTOP;1;0.13596;1
STRCURRECTOP;6;0.0996;1
STRCURRECTOP;9;0.17604;1
1006A;1;0.001;1
1006A;4;0.0648;1
1006A;5;0.0648;1
1006A;10;0.0432;1
1006A;14;0.0216;2
1062X;3;0.0305;1
1062X;6;0.0128;1
1062X;10;0.0256;1
1062X;14;0.02;2
F5107;11;0.0247;2
F5107;3;0.0195;1
F5107;6;0.0117;1
F5107;10;0.0143;1
F5107;14;0.0104;2
F5117;1;0.2376;6
F5117;4;0.1584;6
F5117;6;0.0039;24
F5117;14;0.0396;2
F5117;9;0.1584;1
AC-120120;11;0.0312;4
AC-120120;2;0.0618;16
AC-120120;1;0.06;2
AC-120120;7;0.025;2
AC-120120;6;0.0083;1
AC-120150;11;0.0345;2
AC-120150;2;0.0655;20
AC-120150;1;0.0803;4
AC-120150;7;0.025;2
AC-120150;6;0.0116;3
POST-120I;11;0.0067;2
POST-120I;2;0.0168;6
POST-120I;6;0.0047;1
POST-120T;11;0.0069;2
POST-120T;2;0.0174;5
POST-120T;6;0.0049;1
AP-120120;11;0.0312;2
AP-120120;2;0.0622;7
AP-120120;1;0.0553;4
AP-120120;7;0.025;2
AP-120120;6;0.0083;1
IL-12075;11;0.0336;1
IL-12075;2;0.0792;4
IL-12075;1;0.0603;4
IL-12075;7;0.025;2
IL-12075;6;0.0057;1
IL-12075;14;0.0058;2
POST-120V;11;0.0067;2
POST-120V;2;0.0168;5
POST-120V;6;0.0047;1
POST-120Y;11;0.00695;5
POST-120Y;2;0.0174;2
POST-120Y;6;0.00485;1
526A;1;0.019514286;1
526A;4;0.0298;1
526A;5;0.0348;1
526A;10;0.0458;1
526A;14;0.0158;2
762C;5;0.08;1
762C;6;0.0054;4
762C;10;0.1008;1
762C;14;0.0738;2
22120006;11;0.0035;1
22120005;11;0.0035;1
1145;11;0.7632;12
1145;2;0.9;38
1145;3;0.9084;22
1145;1;0.149;7
1145;4;0.5995;7
1145;5;0.6096;7
1145;6;0.2364;34
1145;10;0.4272;1
1145;14;0.2837;12
IWBSI150;11;0.0485625;5
IWBSI150;3;0.0485625;1
IWBSI150;6;0.02325;1
IWBSI150;10;0.0276;1
CUBZIG120;11;0.0019;4
CUBZIG120;2;0.0185;3
CUBZIG120;1;0.0392;1
CUBZIG120;4;0.039;1
CUBZIG120;5;0.0433;1
CUBZIG120;6;0.009;7
CUBZIG120;10;0.0597;1
CUBZIG120;14;0.045;2
SETT23;11;0.0138;4
SETT23;3;0.0472;1
SETT23;1;0.0652;7
SETT23;4;0.0428;7
SETT23;6;0.0112;2
SETT23;14;0.0061;2
SETT23;8;0.147;1
F5121;1;0.2693;5
F5121;4;0.4488;5
F5121;5;0.5924;5
F5121;6;0.0539;8
F5121;10;0.2513;1
MOB-03RDL;1;0.0182;1
MOB-03RDL;4;0.0032;1
MOB-03RDL;14;0.057;2
MOB-03RDL;9;0.0171;1
DES305;1;0.025;1
DES305;4;0.01;1
DES305;14;0.001;2
DES305;8;0.0225;1
2211;1;0.008;2
2211;7;0.001984507;3
2211;12;0.036;1
2211;6;0.008992019;1
A658;2;0.036;3
A658;3;0.0432;3
A658;7;0.018;3
A658;6;0.072;3
A658;14;0.0108;2
F5143;2;0.14905;4
F5143;3;0.09935;4
F5143;1;0.027;1
F5143;4;0.0218;1
F5143;5;0.0745;1
F5143;6;0.02485;4
F5143;10;0.0497;1
F5143;14;0.0216;2
1001-1A;1;0.036;1
1001-1A;4;0.0596;1
1001-1A;5;0.0596;1
1001-1A;10;0.0484;1
1001-1A;14;0.0384;2
2213;1;0.008;2
2213;7;0.012;2
2213;12;0.0396;1
2213;6;0.0168;1
N168A;3;0.035;1
N168A;6;0.011;1
N168A;14;0.0058;2
N168A;9;0.022;1
N168B;3;0.035;1
N168B;6;0.011;1
N168B;14;0.0058;2
N168B;9;0.022;1
F3483;7;0.00545;8
F3483;12;0.136;1
F3483;6;0.0544;1
F5159;11;0.4637;6
F5159;2;0.5987;23
F5159;3;0.608;13
F5159;1;0.1452;4
F5159;4;0.3918;4
F5159;5;0.4028;4
F5159;6;0.1499;19
F5159;10;0.2587;1
F5159;14;0.1714;8
SV750;2;0.1296;6
SV750;3;0.0864;4
SV750;1;0.0156;1
SV750;4;0.0112;1
SV750;5;0.038;1
SV750;6;0.0216;4
SV750;10;0.0432;1
SV750;14;0.0216;2
MOB-15;1;0.1589;8
MOB-15;4;0.0552;8
MOB-15;14;0.0516;2
MOB-15;9;0.1348;1
22501017;11;0.013;1
F4838;1;0.156;3
F4838;4;0.156;3
F4838;5;0.078;3
F4838;6;0.0026;4
F4838;10;0.1872;1
F4838;14;0.0468;2
F4836;1;0.02956;1
F4836;4;0.04144;1
F4836;5;0.05356;1
F4836;7;0;1
F4836;6;0.00258;4
F4836;10;0.0759;1
F4836;14;0.04816;2
F4834;11;0.00258;1
F4834;1;0.1342;4
F4834;4;0.1158;4
F4834;5;0.144;4
F4834;10;0.1401;1
F4834;14;0.072;2
F4835;11;0.00258;1
F4835;1;0.0672;2
F4835;4;0.1008;2
F4835;5;0.047;2
F4835;10;0.0874;1
F4835;14;0.0202;2
1201;2;0.0893;4
1201;3;0.1175;4
1201;1;0.0009;2
1201;4;0.0979;2
1201;5;0.0979;2
1201;6;0.0326;4
1201;10;0.0653;1
1201;14;0.0326;2
1205;2;0.073;3
1205;3;0.0689;3
1205;1;0.0158;1
1205;4;0.0648;1
1205;5;0.0608;1
1205;6;0.0178;3
1205;10;0.0415;1
1205;14;0.04;2
1208;2;0.0438;2
1208;3;0.0414;2
1208;1;0.0095;1
1208;4;0.0389;1
1208;5;0.0365;1
1208;6;0.0107;2
1208;10;0.0249;1
1208;14;0.024;2
1262;11;0.0412;8
1262;2;0.1236;10
1262;3;0.0988;7
1262;1;0.0824;2
1262;4;0.1895;2
1262;5;0.0659;2
1262;6;0.0412;7
1262;10;0.14;1
1262;14;0.0412;2
1310;11;0.1642;4
1310;2;0.1949;10
1310;3;0.2052;4
1310;1;0.0107;1
1310;4;0.1231;1
1310;5;0.1227;1
1310;6;0.0513;4
1310;10;0.0923;1
1310;14;0.072;2
1321;11;0.1135;12
1321;2;0.3417;24
1321;3;0.205;8
1321;1;0.0892;3
1321;4;0.1294;3
1321;5;0.1028;3
1321;6;0.0616;8
1321;10;0.1109;1
1321;14;0.0739;4
1210;11;0.0348;6
1210;2;0.1494;10
1210;3;0.1387;4
1210;1;0.0393;1
1210;4;0.0388;1
1210;5;0.0424;1
1210;6;0.0408;4
1210;10;0.0816;1
1210;14;0.0408;2
2203;11;0.03;4
2203;1;0.1414;18
2203;4;0.0835;10
2203;5;0.3541;10
2203;6;0.0078;29
2203;10;0.0358;1
2203;14;0.0236;4
927;1;0.1283;15
927;7;0.2691;2
927;14;0.0356;1
2208;11;0.0101;2
2208;1;0.066;17
2208;4;0.0481;15
2208;6;0.0112;29
2208;14;0.0236;2
2208;8;0.0912;1
2204;11;0.015;2
2204;1;0.1514;18
2204;4;0.1;10
2204;5;0.3653;10
2204;6;0.0189;29
2204;10;0.0358;1
2204;14;0.0236;4
2206A;1;0.0817;4
2206A;4;0.0541;4
2206A;5;0.076;4
2206A;10;0.0179;1
2206A;14;0.0236;2
2206B;11;0.014;3
2206B;1;0.1081;16
2206B;4;0.0631;14
2206B;5;0.2515;4
2206B;6;0.0201;32
2206B;10;0.0179;1
2206B;14;0.0236;6
2210A;1;0.1514;4
2210A;4;0.1;4
2210A;5;0.076;4
2210A;10;0.0179;1
2210A;14;0.0236;2
2210B;1;0.0817;18
2210B;4;0.0541;16
2210B;5;0.3089;3
2210B;6;0.0201;31
2210B;10;0.0358;1
2210B;14;0.0236;4
2210C;11;0.0072;2
2210C;1;0.0383;2
2210C;4;0.0339;2
2210C;5;0.0459;2
2210C;10;0.0179;1
2210C;14;0.0236;2
2210D;3;0.0167;1
2210D;1;0.1224;10
2210D;4;0.1224;10
2210D;6;0.0115;3
2210D;14;0.0236;2
2210D;9;0.1646;1
2207A;1;0.0817;4
2207A;4;0.0541;4
2207A;5;0.076;4
2207A;10;0.0179;1
2207A;14;0.0236;2
2207B;1;0.0817;4
2207B;4;0.0541;4
2207B;5;0.0459;4
2207B;10;0.0179;1
2207B;14;0.0236;2
2207C;11;0.0072;1
2207C;1;0.0383;2
2207C;4;0.0339;2
2207C;5;0.076;2
2207C;10;0.0179;1
2207C;14;0.0236;2
2209A;1;0.0412;8
2209A;4;0.1194;8
2209A;6;0.0147;19
2209A;14;0.0236;2
2209A;9;0.0707;1
2209B;11;0.0108;3
2209B;1;0.0495;7
2209B;4;0.1247;7
2209B;14;0.0236;2
2209B;9;0.0594;1
103SA;1;0.0589;1
103SA;4;0.04;1
103SA;5;0.04;1
103SA;10;0.0583;1
103SA;14;0.0426;2
STRBKLF;2;0.1;13
STRBKLF;3;0.036;3
STRBKLF;1;0.081;3
STRBKLF;4;0.0395;3
STRBKLF;6;0.018;3
STRBKLF;14;0.018;2
STRBKLF;9;0.03915;1
677;11;0.0576;14
677;3;0.0403;4
677;1;0.1037;7
677;4;0.1267;7
677;6;0.0173;5
677;8;0.144;1
STRSTRECPW;11;0.10846;6
STRSTRECPW;2;0.18096;5
STRSTRECPW;1;0.25332;5
STRSTRECPW;4;0.25346;5
STRSTRECPW;6;0.09048;9
STRSTRECPW;14;0.0366;2
STRSTRECPW;9;0.36192;1
F3714;7;0.14;2
F3715;7;0.014;1
F3831;7;0.084;2
1122;1;0.0221;1
1122;7;0.05038;1
1122;14;0.02622;2
MOB10C-PUERT;1;0.0288;2
MOB10C-PUERT;4;0.0445;2
MOB10C-PUERT;14;0.0108;2
MOB10C-PUERT;9;0.0223;1
SETT21;11;0.0138;4
SETT21;3;0.0428;1
SETT21;1;0.058;7
SETT21;4;0.0472;7
SETT21;6;0.0112;2
SETT21;14;0.0061;2
SETT21;8;0.112;1
F5188;11;0.0079;2
F5188;6;0.0034;1
F5188;10;0.0049;1
F5188;14;0.005;2
F5161;1;0.6101;24
F5161;4;0.4304;24
F5161;14;0.1557;4
F5161;9;0.833;1
1016;11;0.108;2
1016;2;0.1296;2
1016;3;0.1224;2
1016;1;0.0365;1
1016;4;0.108;1
1016;5;0.0715;1
1016;6;0.036;4
1016;10;0.072;1
1016;14;0.036;2
KLASS03B;1;0.085;1
KLASS03B;4;0.031;1
KLASS03B;5;0.031;1
KLASS03B;14;0.036;2
KLASS03B;9;0.045;1
1025;2;0.066;2
1025;3;0.09;4
1025;1;0.204;10
1025;4;0.207;10
1025;6;0.01;2
1025;14;0.043;4
1025;9;0.922;1
F5209;1;0.348;12
F5209;4;0.306241667;12
F5209;6;0.041758333;14
F5209;14;0.0696;4
F5209;9;0.4872;1
F5210;3;0.08855;3
F5210;1;0.0853;12
F5210;4;0.17247;12
F5210;6;0.01037;3
F5210;14;0.04816;4
F5210;8;0.179;1
F5210;9;0.29719;1
MOB-03BA;1;0.01275;1
MOB-03BA;4;0.02235;1
MOB-03BA;14;0.004;2
MOB-03BA;9;0.01195;1
305A;1;0.0098;1
305A;4;0.0078;1
305A;14;0.008;2
305A;8;0.013;1
123SA;1;0.0145;1
123SA;4;0.0125;1
123SA;5;0.0327;1
123SA;10;0.035;1
123SA;14;0.021;2
120S2013B;5;0.1;1
120S2013B;10;0.001;1
120SJ;1;0.0158;1
120SJ;4;0.0258;1
120SJ;5;0.0264;1
120SJ;10;0.0561;1
120SJ;14;0.005;2
135CUB;1;0.0125;1
135CUB;4;0.06;1
135CUB;14;0.014;2
135CUB;9;0.01;1
133AA;1;0.0158;1
133AA;4;0.0489;1
133AA;5;0.0489;1
133AA;10;0.0306;1
133AA;14;0.0135;2
MOB-03AA;1;0.0306;1
MOB-03AA;4;0.0327;1
MOB-03AA;14;0.0324;2
MOB-03AA;9;0.0723;1
1162013A1;1;0.0125;1
1162013A1;4;0.06;1
1162013A1;14;0.014;2
1162013A1;9;0.01;1
650G;1;0.1;1
650G;4;0.035;1
650G;10;0.1;1
650G;14;0.011;2
702B;1;0.1;1
702B;4;0.035;1
702B;5;0.1;1
702B;10;0.0001;1
702B;14;0.0026;2
AG702A;1;0.1;1
AG702A;4;0.035;1
AG702A;5;0.1;1
AG702A;10;0.0001;1
AG702A;14;0.0026;2
DES735;1;0.0125;1
DES735;4;0.06;1
DES735;14;0.014;2
DES735;9;0.01;1
1072LAT;1;0.018;1
1072LAT;4;0.018;1
1072LAT;5;0.013;1
1072LAT;8;0.018;1
F4181;11;0.1143;2
F4181;2;0.0259;2
F4181;3;0.2052;5
F4181;1;0.3052;2
F4181;4;0.1052;2
F4181;5;0.2052;2
F4181;6;0.0432;5
F4181;10;0.1296;1
F4181;14;0.0492;2
1212;11;0.1151;5
1212;2;0.1381;6
1212;3;0.1304;4
1212;1;0.0421;1
1212;4;0.073;1
1212;5;0.1151;1
1212;6;0.0384;5
1212;10;0.0767;1
1212;14;0.0384;2
1215;11;0.1151;3
1215;2;0.1381;4
1215;3;0.1304;3
1215;1;0.0421;1
1215;4;0.073;1
1215;5;0.1151;1
1215;6;0.0384;4
1215;10;0.0767;1
1215;14;0.0384;2
POST-PLACA;2;0.0058;1
POST-PLACA;6;0.0014;1
F4690;1;0.2116;12
F4690;4;0.3158;8
F4690;7;0.169;4
F4690;14;0.0223;6
F4690;9;0.2516;1
2007;1;0.17536;8
2007;4;0.2472;8
2007;6;0.0378;2
2007;14;0.033;2
2007;9;0.5768;1
2052;11;0.0318;4
2052;3;0.0212;2
2052;1;0.0593;1
2052;4;0.0258;1
2052;5;0.0229;1
2052;6;0.0085;2
2052;10;0.0318;1
2052;14;0.0106;2
F5237;11;0.005;2
F5237;3;0.121;1
F5237;6;0.0216;1
F5237;10;0.019;1
F5237;14;0.043;2
F5238;11;0.286;5
F5238;2;0.952;7
F5238;3;0.25;2
F5238;1;0.568;2
F5238;4;0.6;2
F5238;5;0.0536;2
F5238;6;0.02;7
F5238;10;0.043;1
22120007;11;0.0039;1
F5216;1;0.077266667;6
F5216;4;0.097566667;6
F5216;6;0.0058;35
F5216;14;0.052966667;2
F5216;9;0.221433333;1
1060;11;0.0756;4
1060;2;0.2268;7
1060;3;0.1814;7
1060;1;0.1512;2
1060;4;0.3477;2
1060;5;0.1209;2
1060;6;0.0756;9
1060;10;0.257;1
1060;14;0.0756;4
21810A;1;0.1;1
21810A;4;0.035;1
21810A;5;0.1;1
21810A;10;0.0001;1
21810A;14;0.0026;2
F4964A;1;0.1;1
F4964A;4;0.035;1
F4964A;5;0.1;1
F4964A;10;0.0001;1
F4964A;14;0.0026;2
1100A;1;0.1;1
1100A;4;0.035;1
1100A;5;0.1;1
1100A;10;0.0001;1
1100A;14;0.0026;2
1110;2;0.228;4
1110;3;0.24;4
1110;1;0.0125;1
1110;4;0.144;1
1110;5;0.1435;1
1110;6;0.06;4
1110;10;0.108;1
1110;14;0.072;2
F5236;11;0.1888;4
F5236;2;0.4356;11
F5236;3;0.1742;5
F5236;1;0.1452;4
F5236;4;0.1162;4
F5236;5;0.1452;4
F5236;6;0.0726;5
F5236;10;0.1307;1
F5236;14;0.0436;2
FB018;11;0.04;52
FB018;1;0.026;10
FB018;4;0.4086;10
FB018;6;0.0929;5
FB018;8;0.5573;1
F5219;11;0.2678;36
F5219;2;0.1488;2
F5219;3;0.1488;10
F5219;1;0.237416667;12
F5219;4;0.059316667;12
F5219;14;0.0446;2
F5219;8;0.2678;2
F5219;9;0.217583333;1
535;1;0.093;2
535;4;0.256;2
535;5;0.1116;2
535;10;0.1116;1
535;14;0.0186;2
591;11;0.012;2
591;1;0.03;1
591;4;0.025;1
591;5;0.036;1
591;10;0.036;1
591;14;0.006;2
F5254;7;0.0358;2
POST-120L;11;0.0067;2
POST-120L;2;0.0168;5
POST-120L;6;0.0047;1
18075;11;0.312;4
18075;2;0.1248;3
18075;3;0.0312;1
18075;1;0.0499;4
18075;7;0.0312;2
18075;6;0.025;8
2202;1;0.0817;4
2202;4;0.0541;4
2202;5;0.076;4
2202;6;0.0078;12
2202;10;0.0179;1
2202;14;0.023611111;2
CUBSETT-LD150;11;0.002;1
CUBSETT-LD150;2;0.0202;2
CUBSETT-LD150;1;0.0408;1
CUBSETT-LD150;4;0.0487;1
CUBSETT-LD150;5;0.06535;1
CUBSETT-LD150;6;0.0107;3
CUBSETT-LD150;10;0.0613;1
CUBSETT-LD150;14;0.045;2
POST-120X;11;0.0072;2
POST-120X;2;0.018;9
POST-120X;3;0.0072;1
POST-120X;6;0.0051;1
F5264;11;0.0112;12
F5264;2;0.105;7
F5264;3;0.0312;1
F5264;6;0.076;1
F5264;10;0.0252;1
F5264;14;0.0223;2
PATASETT;11;0.01032;1
PATASETT;2;0.01048;2
PATASETT;3;0.01184;1
PATASETT;6;0.0058;1
PATASETT;10;0.00648;1
PATASETT;14;0.0152;2
IL-12060;11;0.0288;1
IL-12060;2;0.0733;8
IL-12060;1;0.03;2
IL-12060;7;0.025;2
IL-12060;6;0.0028;1
IL-12060;14;0.011;2
IL-18090;11;0.048;1
IL-18090;2;0.086;9
IL-18090;1;0.0842;2
IL-18090;7;0.025;2
IL-18090;6;0.0057;1
F5050;11;0.3108;16
F5050;3;0.0993;1
F5050;6;0.1555;1
F5050;8;0.0252;1
F5267;11;0.4108;24
F5267;3;0.0993;1
F5267;6;0.16;1
F5267;8;0.1252;1
F5319;11;0.0345;2
F5319;2;0.0728;18
F5319;3;0.051844444;1
F5319;1;0.0927;2
F5319;7;0.025;2
F5319;6;0.0116;1
F5319;14;0.0178;2
N1222;11;0.0198;2
1222;3;0.032375;1
1222;6;0.0155;1
1222;10;0.0184;1
1222;14;0.0256;2
IWBSI;11;0.0398;5
IWBSI;2;0.052375;1
IWBSI;3;0.032375;1
IWBSI;6;0.0155;1
IWBSI;10;0.0184;1
IWBSI;14;0.0256;2
2214;12;0.0396;1
2214;6;0.02;1
1265;11;0.0206;3
1265;2;0.0618;9
1265;3;0.0494;3
1265;1;0.0412;1
1265;4;0.0947;1
1265;5;0.0329;1
1265;6;0.0206;5
1265;10;0.07;1
1265;14;0.0206;2
1312;11;0.198633333;2
1312;2;0.2466;21
1312;3;0.259566667;11
1312;1;0.012933333;2
1312;4;0.155733333;2
1312;5;0.148466667;2
1312;6;0.062066667;11
1312;10;0.1168;1
1312;14;0.091066667;2
265A;1;0.0589;1
265A;4;0.04;1
265A;5;0.04;1
265A;10;0.0583;1
265A;14;0.0426;2
519;2;0.2016;8
519;3;0.1008;4
519;1;0.0458;1
519;4;0.0157;1
519;5;0.0729;1
519;6;0.0336;4
519;10;0.0941;1
519;14;0.0202;2
F5331;11;0.038;8
F5331;3;0.12;8
F5331;1;0.06;4
F5331;4;0.084;4
F5331;5;0.048;4
F5331;6;0.048;8
F5331;14;0.0158;2
F5331;9;0.102;1
CUBSETT-S120;11;0.0054;4
CUBSETT-S120;2;0.0108;1
CUBSETT-S120;3;0.0073;1
CUBSETT-S120;1;0.03;1
CUBSETT-S120;4;0.0238;1
CUBSETT-S120;5;0.0462;1
CUBSETT-S120;6;0.009;3
CUBSETT-S120;10;0.0282;1
CUBSETT-S120;14;0.0214;2
F2966;11;0.132;17
F2966;2;0.2349;6
F2966;3;0.264;5
F2966;1;0.112;1
F2966;4;0.0687;1
F2966;5;0.152;1
F2966;6;0.066;10
F2966;10;0.264;1
F2966;14;0.0264;2
22401014;2;0.0118;1
22401015;2;0.0126;1
22401016;2;0.0116;1
22401017;2;0.0186;1
22401018;2;0.0148;1
22401019;2;0.0152;1
22401020;2;0.0149;1
F2968;3;0.0813;1
F2968;1;0.18;10
F2968;4;0.33;10
F2968;6;0.018;22
F2968;14;0.002;2
F2968;9;0.85;1
2200;1;0.061666667;4
2200;4;0.0182;4
2200;5;0.053697593;4
2200;6;0.0078;12
2200;10;0.017922454;1
2200;14;0.023611111;2
2201;1;0.0717;4
2201;4;0.0376815;4
2201;5;0.064846852;4
2201;6;0.0078;12
2201;10;0.0179;1
2201;14;0.023611111;2
304A;1;0.0333;1
304A;4;0.05;1
304A;14;0.015;2
304A;8;0.0333;1
F5310;2;0.12885;4
F5310;3;0.1366;4
F5310;1;0.06385;1
F5310;4;0.0277;1
F5310;5;0.09975;1
F5310;6;0.0216;8
F5310;10;0.1234;1
F5310;14;0.04815;2
IW6060;1;0.034;1
IW6060;4;0.0384;1
IW6060;5;0.0283;1
IW6060;10;0.0432;1
IW6060;14;0.0144;2
1153;11;0.2812;9
1153;2;0.3713;1
1153;3;0.2059;1
1153;1;0.4921;23
1153;4;0.5524;23
1153;14;0.3358;2
1153;8;0.2967;1
1153;9;1.2035;1
F2967;11;0.054;4
F2967;3;0.0108;2
F2967;1;0.3456;5
F2967;4;0.1368;5
F2967;5;0.1548;5
F2967;6;0.0108;16
F2967;10;0.1108;1
F2967;14;0.0324;2
F4182;11;0.148592;4
F4182;3;0.249116;3
F4182;1;0.18592;2
F4182;4;0.148592;2
F4182;5;0.158692;2
F4182;6;0.05616;3
F4182;10;0.16848;1
F4182;14;0.06396;2
F4182B;11;0.0205;15
F4182B;3;0.05;4
F4182B;1;0.1103;8
F4182B;4;0.0558;8
F4182B;6;0.0194;5
F4182B;8;0.1234;1
1202;11;0.1044;1
1202;2;0.10055;8
1202;3;0.1252;4
1202;1;0.0298;1
1202;4;0.08875;1
1202;5;0.0634;1
1202;6;0.029575;4
1202;10;0.05915;1
1202;14;0.0348;2
2205A;1;0.081666667;4
2205A;4;0.0541466;4
2205A;5;0.075996111;4
2205A;10;0.017922454;1
2205A;14;0.023611111;2
2205B;1;0.038333333;3
2205B;4;0.0173;3
2205B;5;0.067423519;3
2205B;10;0.010753472;1
2205B;14;0.023611111;2
2001;1;0.1805;8
2001;4;0.1063;8
2001;6;0.0378;2
2001;14;0.0308;2
2001;9;0.5531;1
2212;12;0.036;1
2212;6;0.024;1
F5359;1;0.3581;12
F5359;4;0.4986;12
F5359;6;0.0756;4
F5359;14;0.0696;4
F5359;9;1.1494;1
MOB-08 TAPA TRASERA;1;0.036;1
MOB-08 TAPA TRASERA;5;0.018;1
MOB-08 TAPA TRASERA;10;0.036;1
1203;11;0.1652;2
1203;2;0.1875;7
1203;3;0.1983;4
1203;1;0.043;2
1203;4;0.1652;2
1203;5;0.1265;2
1203;6;0.055085714;6
1203;10;0.1102;1
1203;14;0.0551;2
F5369;11;0.070378571;1
F5369;2;0.093842857;4
F5369;3;0.065692857;4
F5369;1;0.045771429;1
F5369;4;0.070378571;1
F5369;5;0.024607143;1
F5369;6;0.023457143;4
F5369;10;0.075071429;1
F5369;14;0.0249;2
F5370;11;0.1242;2
F5370;2;0.1656;4
F5370;3;0.1159;5
F5370;1;0.02965;3
F5370;4;0.0346;3
F5370;5;0.1841;3
F5370;6;0.0414;5
F5370;10;0.10765;1
F5370;14;0.02485;2
F5330;11;0.6192;80
F5330;2;0.011;13
F5330;3;0.288;5
F5330;6;0.144;7
F5330;14;0.015;2
F5330;8;0.1728;1
F5371;11;0.048071429;24
F5371;3;0.1518;1
F5371;1;0.0759;5
F5371;4;0.101642857;5
F5371;6;0.058078571;1
F5371;14;0.019992857;2
F5371;9;0.129028571;1
1061A;1;0.048;1
1061A;4;0.0828;1
1061A;5;0.0461;1
1061A;10;0.0372;1
1061A;14;0.072;2
153EST;11;0.0121;1
153EST;2;0.0511;4
153EST;3;0.0589;4
153EST;6;0.0083;4
153EST;10;0.0607;1
153EST;14;0.0241;2
217EST;11;0.0121;2
217EST;2;0.0639;1
217EST;3;0.0736;4
217EST;6;0.0104;4
217EST;10;0.0759;1
217EST;14;0.0482;2
F5356;1;0.070225;10
F5356;4;0.06145;10
F5356;5;0.01135;10
F5356;6;0.01995;5
F5356;10;0.05585;1
F5356;14;0.01995;2
F5356;9;0.06585;1
CUBSETT-S180;11;0.007833333;2
CUBSETT-S180;2;0.015658333;2
CUBSETT-S180;3;0.010591667;1
CUBSETT-S180;1;0.0435;1
CUBSETT-S180;4;0.034508333;1
CUBSETT-S180;5;0.066991667;1
CUBSETT-S180;6;0.01305;1
CUBSETT-S180;10;0.040891667;1
CUBSETT-S180;14;0.031033333;2
AC-120180;11;0.039685714;2
AC-120180;2;0.075328571;25
AC-120180;1;0.092357143;6
AC-120180;7;0.028757143;2
AC-120180;6;0.013342857;3
F5362;11;0.0557;5
F5362;3;0.0565;2
F5362;6;0.029;4
F5362;10;0.046;1
F5362;14;0.02;2
DES145;11;0.01;1
DES145;10;0.08;1
LINWRD;11;0.0833;3
LINWRD;1;0.0833;57
LINWRD;4;0.345;57
LINWRD;14;0.025;2
LINWRD;9;0.351;1
LINCD;11;0.0237;3
LINCD;3;0.0132;1
LINCD;1;0.0604;6
LINCD;4;0.0504;6
LINCD;14;0.0079;2
LINCD;8;0.0013;1
LINDT7230;1;0.0917;3
LINDT7230;4;0.1214;3
LINDT7230;5;0.1418;3
LINDT7230;10;0.0744;1
LINDT7230;14;0.0467;2
LINB4824;1;0.1112;3
LINB4824;4;0.0813;3
LINB4824;5;0.0851;3
LINB4824;10;0.0668;1
LINB4824;14;0.0549;2
LINR4824;1;0.0618;3
LINR4824;4;0.0452;3
LINR4824;5;0.0473;3
LINR4824;10;0.0371;1
LINR4824;14;0.0305;2
LINREC72;1;0.0917;10
LINREC72;4;0.1714;10
LINREC72;5;0.1661;10
LINREC72;10;0.1226;1
LINREC72;14;0.0263;2
LINRECL;1;0.0478;4
LINRECL;4;0.065;4
LINRECL;5;0.0738;4
LINRECL;10;0.422;1
LINRECL;14;0.0243;2
LINH72;1;0.1916;34
LINH72;4;0.2966;34
LINH72;6;0.025;32
LINH72;14;0.025;2
LINH72;9;0.2548;1
LINCFLL;1;0.0668;17
LINCFLL;4;0.0614;17
LINCFLL;14;0.0225;2
LINCFLL;9;0.0553;1
F5279;11;0.046671429;3
F5279;3;0.07;1
F5279;6;0.028;2
F5279;10;0.056;1
F5279;14;0.028;2
F1933;11;0.03;2
F1933;6;0.01248;2
F1933;9;0.02;1
LINDRBBF;11;0.0552;10
LINDRBBF;3;0.0386;2
LINDRBBF;1;0.0994;31
LINDRBBF;4;0.1214;31
LINDRBBF;6;0.0166;2
LINDRBBF;8;0.1214;1
LINCRBBF;11;0.0752;10
LINCRBBF;3;0.0438;2
LINCRBBF;1;0.2106;31
LINCRBBF;4;0.1544;31
LINCRBBF;6;0.0166;2
LINCRBBF;8;0.1224;1
LINDFLR;1;0.0668;17
LINDFLR;4;0.0614;17
LINDFLR;14;0.025;2
LINDFLR;9;0.0614;1
F5375;2;0.1301;4
F5375;3;0.1315;4
F5375;1;0.0298;1
F5375;4;0.1044;1
F5375;5;0.0746;1
F5375;6;0.0383;5
F5375;10;0.0696;1
F5375;14;0.0348;2
436;7;0.004;2
IL-12090;11;0.0384;1
IL-12090;2;0.0798;4
IL-12090;1;0.04;4
IL-12090;7;0.025;2
IL-12090;6;0.0057;1
IL-12090;14;0.011;2
MOB-21;11;0.55;3
MOB-21;2;0.622;18
MOB-21;3;0.622;10
MOB-21;1;0.0266;6
MOB-21;4;0.55;6
MOB-21;5;0.55;6
MOB-21;6;0.19;13
MOB-21;10;0.37;1
MOB-21;14;0.19;2
MOB-32;11;0.4356;3
